insee_code,zip_code,name,latitude,longitude,department_insee_code
07192,07320,rochepaule,45.085473639,4.458971898,07
07193,07110,rocher,44.580743053,4.279673268,07
07194,07210,rochessauve,44.680745588,4.610799813,07
07195,07310,la rochette,44.922084287,4.232005897,07
07196,07110,rocles,44.568283822,4.207891882,07
07197,07100,roiffieux,45.219327345,4.64968221,07
07198,07250,rompon,44.779024709,4.730260474,07
07199,07260,rosieres,44.492719279,4.261584057,07
07200,07560,le roux,44.721196536,4.142756966,07
07201,07120,ruoms,44.447681335,4.347652356,07
07202,07260,sablieres,44.543402827,4.06342094,07
07203,07450,sagnes et goudoulet,44.801546167,4.215917737,07
07204,07320,st agreve,45.005421601,4.413100047,07
07205,07790,st alban d ay,45.186244279,4.631215246,07
07206,07590,st alban en montagne,44.710434923,3.917810115,07
07207,07120,st alban auriolles,44.434362261,4.294617257,07
07208,07170,st andeol de berg,44.529638784,4.536754116,07
07209,07160,st andeol de fourchades,44.844720573,4.287806192,07
07210,07600,st andeol de vals,44.692631889,4.400829023,07
07211,07460,st andre de cruzieres,44.315611799,4.212113457,07
07212,07690,st andre en vivarais,45.116949249,4.409136765,07
07213,07230,st andre lachamp,44.507480143,4.151691482,07
07214,07240,st apollinaire de rias,44.92052493,4.590363847,07
07215,07160,st barthelemy le meil,44.884997366,4.478363421,07
07216,07270,st barthelemy grozon,44.959741683,4.648912751,07
07217,07300,st barthelemy le plain,45.045204512,4.743487083,07
07218,07270,st basile,44.949261042,4.560977036,07
07219,07210,st bauzile,44.672996202,4.669053018,07
07220,07160,st christol,44.869620158,4.439331116,07
07221,07800,st cierge la serre,44.793290056,4.680092378,07
07222,07160,st cierge sous le cheylard,44.926511605,4.453931301,07
07223,07380,st cirgues de prades,44.619867463,4.274743825,07
07224,07510,st cirgues en montagne,44.768025693,4.088303064,07
07225,07430,st clair,45.276225779,4.686940209,07
07226,07310,st clement,44.950145088,4.260718233,07
07227,07430,st cyr,45.249288013,4.73681701,07
07228,07340,st desirat,45.258562923,4.780238099,07
07229,07200,st didier sous aubenas,44.611688635,4.419477456,07
07230,07200,st etienne de boulogne,44.70037949,4.473406591,07
07231,07200,st etienne de fontbellon,44.598472304,4.373717046,07
07232,07590,st etienne de lugdares,44.64742294,3.973075962,07
07233,07190,st etienne de serre,44.801469013,4.523351508,07
07234,07340,st etienne de valoux,45.243394526,4.777603905,07
07235,07510,ste eulalie,44.828694806,4.185956716,07
07236,07410,st felicien,45.077434211,4.610718321,07
07237,07360,st fortunat sur eyrieux,44.835429752,4.689754925,07
07238,07230,st genest de beauzon,44.444700104,4.188158059,07
07239,07160,st genest lachamp,44.844258846,4.424403779,07
07240,07800,st georges les bains,44.859122391,4.809851418,07
07241,07170,st germain,44.553431519,4.448582198,07
07242,07580,st gineys en coiron,44.633226799,4.539500594,07
07243,07340,st jacques d atticieux,45.332567277,4.663443491,07
07244,07240,st jean chambre,44.908164081,4.561279318,07
07245,07300,st jean de muzols,45.07936182,4.800312215,07
07247,07580,st jean le centenier,44.587507211,4.537782938,07
07248,07160,st jean roure,44.955207017,4.419024919,07
07249,07320,st jeure d andaure,45.047972999,4.463855903,07
07250,07290,st jeure d ay,45.144697181,4.710777087,07
07251,07530,st joseph des bancs,44.747957279,4.413162298,07
07253,07190,st julien du gua,44.771007368,4.440454599,07
07254,07200,st julien du serre,44.66012841,4.403997149,07
07255,07000,st julien en st alban,44.758254218,4.693271935,07
07257,07240,st julien le roux,44.867801092,4.6755459120000005,07
07258,07690,st julien vocance,45.16699845,4.487634915,07
07259,07700,st just d ardeche,44.293724442,4.624980633,07
07260,07210,st lager bressac,44.692035656,4.715685175,07
07261,07800,st laurent du pape,44.82329143,4.745777124,07
07262,07590,st laurent bains laval d aurelle,44.591118666,3.961987365,07
07263,07170,st laurent sous coiron,44.664414441,4.484743139,07
07264,07700,st marcel d ardeche,44.330006429,4.605999329,07
07265,07100,st marcel les annonay,45.2886497,4.629391603,07
07266,07140,ste marguerite lafigere,44.484727409,3.998022927,07
07267,07310,st martial,44.862580353,4.251606223,07
07268,07700,st martin d ardeche,44.30634084,4.573512393,07
07269,07310,st martin de valamas,44.936413466,4.370436285,07
07270,07400,st martin sur lavezon,44.634786512,4.656611525,07
07272,07200,st maurice d ardeche,44.518874945,4.405530109,07
07273,07170,st maurice d ibie,44.48390513,4.482658219,07
07274,07190,st maurice en chalencon,44.854713177,4.582378545,07
07275,07260,st melany,44.538840401,4.12920091,07
07276,07160,st michel d aurance,44.898725602,4.455641016,07
07277,07200,st michel de boulogne,44.699067538,4.432767815,07
07278,07360,st michel de chabrillanoux,44.837343749,4.612979218,07
07279,07220,st montan,44.434121512,4.632377343,07
07280,07460,st paul le jeune,44.332825786,4.155341757,07
07281,07130,st peray,44.940900268,4.824380067,07
07282,07450,st pierre de colombier,44.710459534,4.265876526,07
07283,07400,st pierre la roche,44.653944179,4.622197396,07
07284,07140,st pierre st jean,44.48245206,4.101861085,07
07285,07520,st pierre sur doux,45.12846381,4.485211884,07
07286,07190,st pierreville,44.818862746,4.481469211,07
07287,07580,st pons,44.59890986,4.572229919,07
07288,07000,st priest,44.71319196,4.535458567,07
07289,07200,st privat,44.629100797,4.4228676700000005,07
07290,07270,st prix,44.947183115,4.500882887,07
07291,07700,st remeze,44.377839423,4.496084086,07
07292,07290,st romain d ay,45.165605909,4.68124741,07
07293,07130,st romain de lerps,44.976021002,4.796591138,07
07294,07460,st sauveur de cruzieres,44.295293318,4.257966202,07
07295,07190,st sauveur de montagut,44.82079012,4.572466396,07
07296,07200,st sernin,44.576308278,4.382400106,07
07297,07440,st sylvestre,44.988208879,4.75021471,07
07298,07210,st symphorien sous chomerac,44.728515124,4.7062262740000005,07
07299,07290,st symphorien de mahun,45.156350025,4.550005137,07
07300,07220,st thome,44.502166825,4.619291995,07
07301,07410,st victor,45.099408944,4.688022462,07
07302,07210,st vincent de barres,44.657727177,4.707497122,07
07303,07360,st vincent de durfort,44.791800751,4.637951236,07
07304,07150,salavas,44.388184946,4.3668823020000005,07
07305,07140,les salelles,44.436083578,4.098851871,07
07306,07120,sampzon,44.412648109,4.331865524,07
07307,07110,sanilhac,44.532932661,4.231771763,07
07308,07370,sarras,45.187314101,4.784873884,07
07309,07290,satillieu,45.141680328,4.587625986,07
07310,07430,savas,45.301572419,4.67247506,07
07311,07400,sceautres,44.616754707,4.607483029,07
07312,07610,secheras,45.128741904,4.776548859,07
07313,07340,serrieres,45.314019279,4.762204332,07
07314,07240,silhac,44.874116995,4.613504408,07
07315,07380,la souche,44.627621768,4.162574958,07
07316,07130,soyons,44.891795842,4.851099731,07
07317,07340,talencieux,45.219466665,4.7740070370000005,07
07318,07110,tauriers,44.551893536,4.273164049,07
07319,07400,le teil,44.543039941,4.664391628,07
07321,07340,thorrenc,45.233961242,4.759377121,07
07322,07330,thueyts,44.674900881,4.212442936,07
07323,07130,toulaud,44.901951399,4.792004694,07
07324,07300,tournon sur rhone,45.053769465,4.815244503,07
07325,07200,ucel,44.643218595,4.387955416,07
07326,07510,usclades et rieutord,44.770701513,4.169110066,07
07327,07110,uzer,44.517951275,4.32664358,07
07328,07150,vagnas,44.359508765,4.3439215220000005,07
07329,07110,valgorge,44.594654023,4.111714421,07
07330,07150,vallon pont d arc,44.400362094,4.405442855,07
07331,07600,vals les bains,44.666938134,4.343352653,07
07332,07400,valvigneres,44.500468143,4.561503012,07
07333,07690,vanosc,45.224312426,4.534674337,07
07334,07140,les vans,44.392227568,4.114704212,07
07335,07410,vaudevant,45.108556695,4.607654576,07
07336,07260,vernon,44.506108059,4.225804853,07
07337,07430,vernosc les annonay,45.221991497,4.723514659,07
07338,07240,vernoux en vivarais,44.905646308,4.644328348,07
07339,07200,vesseaux,44.657712351,4.444102307,07
07340,07000,veyras,44.734370979,4.556524963,07
07341,07170,villeneuve de berg,44.549110618,4.503596816,07
07342,07690,villevocance,45.226137755,4.595740627,07
07343,07110,vinezac,44.546616599,4.332433589,07
07344,07340,vinzieux,45.330827373,4.702040618,07
07345,07610,vion,45.111721672,4.798829184,07
07346,07220,viviers,44.483128112,4.66988097,07
07347,07690,vocance,45.194739746,4.563980845,07
07348,07200,vogue,44.5574204,4.411297822,07
07349,07800,la voulte sur rhone,44.801676324,4.780311008,07
08001,08300,acy romance,49.491790397,4.327623192,08
08003,08090,aiglemont,49.789846274,4.769994691,08
08004,08190,aire,49.470694956,4.163762094,08
08005,08310,alincourt,49.402944699,4.345179699,08
08006,08130,alland huy et sausseuil,49.512260939,4.549472452,08
08008,08300,amagne,49.516074695,4.502827092,08
08010,08130,ambly fleury,49.488795424,4.489050609,08
08011,08500,anchamps,49.925011416,4.665777837,08
08013,08450,angecourt,49.635019464,4.977168235,08
08014,08310,annelles,49.431595173,4.414207264,08
08015,08260,antheny,49.844495624,4.304875712,08
08016,08290,aouste,49.795707673,4.313359522,08
08017,08250,apremont,49.259389836,4.96788292,08
08018,08400,ardeuil et montfauxelles,49.267750939,4.7049769900000005,08
08019,08390,les grandes armoises,49.529315833,4.899010974,08
08020,08390,les petites armoises,49.500751027,4.829218716,08
08021,08300,arnicourt,49.553854663,4.341031209,08
08022,08090,arreux,49.826390951,4.661253104,08
08023,08390,artaise le vivier,49.571842193,4.892941488,08
08024,08190,asfeld,49.473341079,4.123352844,08
08025,08130,attigny,49.476266168,4.585200636,08
08026,08150,aubigny les pothees,49.764699292,4.428330709,08
08027,08270,auboncourt vauzelles,49.556761097,4.482408475,08
08028,08320,aubrives,50.087992721,4.766863717,08
08029,08370,auflance,49.615259032,5.29500668,08
08030,08380,auge,49.857440052,4.267588104,08
08031,08400,aure,49.276544342,4.623488599,08
08032,08310,aussonce,49.346131291,4.327083194,08
08033,08240,authe,49.460103253,4.877701286,08
08034,08210,autrecourt et pourron,49.606525783,5.019159972,08
08035,08240,autruche,49.453708672,4.905358973,08
08036,08250,autry,49.265938045,4.831919498,08
08037,08260,auvillers les forges,49.86643297,4.361004681,08
08038,08300,avancon,49.4807933,4.250853374,08
08039,08190,avaux,49.465888218,4.068729619,08
08040,08000,les ayvelles,49.722114406,4.753626052,08
08041,08430,baalons,49.601809848,4.666659115,08
08043,08200,balan,49.689512559,4.963732404,08
08044,08190,balham,49.491291555,4.151408539,08
08045,08400,ballay,49.421846706,4.750292905,08
08046,08220,banogne recouvrance,49.570655686,4.132933799,08
08047,08430,barbaise,49.676518341,4.579500889,08
08048,08300,barby,49.525144055,4.315073744,08
08049,08240,bar les buzancy,49.446027985,4.957194987,08
08052,08240,bayonville,49.396579203,5.011205414,08
08053,08140,bazeilles,49.717119842,5.028978798,08
08055,08210,beaumont en argonne,49.527897865,5.035286262,08
08056,08250,beffu et le morthomme,49.372047529,4.891675328,08
08057,08240,belleville et chatillon sur bar,49.466090226,4.816965871,08
08058,08090,belval,49.77328665,4.638001443,08
08059,08240,belval bois des dames,49.481819143,5.043752341,08
08060,08300,bergnicourt,49.420728933,4.246909307,08
08061,08240,la berliere,49.526579392,4.937349774,08
08062,08300,bertoncourt,49.539257313,4.401767277,08
08063,08450,la besace,49.553910172,4.9696716510000005,08
08064,08300,biermes,49.477007745,4.384684232,08
08065,08370,bievres,49.55781163,5.278033299,08
08066,08310,bignicourt,49.390168241,4.421938306,08
08067,08110,blagny,49.623310682,5.198136766,08
08069,08290,blanchefosse et bay,49.766035044,4.252299556,08
08070,08190,blanzy la salonnaise,49.487391362,4.190123718,08
08071,08260,blombay,49.815646159,4.45378462,08
08073,08290,bossus les rumigny,49.839352379,4.255953601,08
08074,08250,bouconville,49.258267288,4.773850439,08
08075,08240,boult aux bois,49.4195525,4.835300735,08
08076,08410,boulzicourt,49.689889635,4.697491726,08
08077,08400,bourcq,49.382319289,4.61717938,08
08078,08230,bourg fidele,49.889083798,4.554831961,08
08080,08430,bouvellemont,49.584102941,4.664961104,08
08081,08120,bogny sur meuse,49.847766607,4.751030613,08
08082,08400,brecy brieres,49.331905569,4.755194621,08
08083,08140,brevilly,49.658930004,5.079179487,08
08084,08190,brienne sur aisne,49.426135017,4.062792072,08
08085,08240,brieulles sur bar,49.481124425,4.861823089,08
08086,08240,briquenay,49.403827406,4.869113614,08
08087,08380,brognon,49.933027576,4.281277326,08
08088,08450,bulson,49.629271257,4.91448857,08
08089,08240,buzancy,49.418397773,4.973837126,08
08090,08110,carignan,49.638559301,5.171590495,08
08092,08310,cauroy,49.351621342,4.459503492,08
08094,08260,cernion,49.798909457,4.426297269,08
08095,08430,chagny,49.572734758,4.70013187,08
08096,08160,chalandry elaire,49.707610653,4.755237081,08
08097,08400,challerange,49.308118732,4.745963366,08
08098,08250,champigneulle,49.351370552,4.927528397,08
08099,08430,champigneul sur vence,49.704651895,4.663592182,08
08100,08260,champlin,49.834463994,4.325867417,08
08101,08200,la chapelle,49.759964542,5.023484909,08
08102,08220,chappes,49.60753439,4.279545642,08
08103,08130,charbogne,49.506558111,4.5900348950000005,08
08104,08400,chardeny,49.419323662,4.594755074,08
08105,08000,charleville mezieres,49.775018299,4.717044422,08
08106,08600,charnois,50.102377505,4.831635488,08
08107,08360,chateau porcien,49.534281352,4.247176814,08
08109,08250,chatel chehery,49.278689616,4.952207336,08
08110,08150,le chatelet sur sormonne,49.840435026,4.517654679,08
08111,08300,le chatelet sur retourne,49.410157859,4.27345928,08
08113,08220,chaumont porcien,49.648597313,4.238321952,08
08115,08350,chemery chehery,49.617410686,4.869503044,08
08116,08390,bairon et ses environs,49.508821336,4.756360615,08
08117,08270,chesnois auboncourt,49.561359411,4.566876248,08
08119,08350,cheveuges,49.662874013,4.888596741,08
08120,08250,chevieres,49.323156153,4.8932539770000005,08
08121,08260,chilly,49.841732653,4.47094666,08
08122,08600,chooz,50.089523773,4.801001518,08
08123,08130,chuffilly roche,49.450767895,4.621905274,08
08124,08460,clavy warby,49.745060206,4.548204616,08
08125,08090,cliron,49.809213853,4.61177918,08
08126,08360,conde les herpy,49.542244703,4.198234267,08
08128,08250,conde les autry,49.245908298,4.856086658,08
08130,08400,contreuve,49.362102405,4.615167855,08
08131,08250,cornay,49.298705813,4.93291855,08
08132,08270,corny macheromenil,49.582258473,4.45392879,08
08133,08300,coucy,49.509767774,4.462096359,08
08134,08130,coulommes et marqueny,49.429698764,4.5743004890000005,08
08135,08400,la croix aux bois,49.405360028,4.789505257,08
08136,08140,daigny,49.705144001,5.001611885,08
08137,08090,damouzy,49.80743751,4.682499013,08
08138,08110,les deux villes,49.654005216,5.230750733,08
08139,08800,deville,49.874874854,4.693589407,08
08140,08160,dom le mesnil,49.686339372,4.810194862,08
08141,08460,dommery,49.680296655,4.481837721,08
08142,08350,donchery,49.737762456,4.890180341,08
08143,08220,doumely begny,49.633846688,4.306187094,08
08144,08300,doux,49.5170063,4.428741857,08
08145,08140,douzy,49.663170003,5.04152484,08
08146,08220,draize,49.65341107,4.333326501,08
08147,08310,dricourt,49.393878114,4.515831681,08
08148,08300,l ecaille,49.409626681,4.209350696,08
08149,08150,l echelle,49.805574884,4.48463337,08
08150,08300,ecly,49.554455975,4.28698196,08
08151,08130,ecordal,49.534690171,4.587800835,08
08153,08110,escombres et le chesnois,49.69785143,5.126139225,08
08154,08260,estrebay,49.825325631,4.345750492,08
08155,08260,etalle,49.852872455,4.446029074,08
08156,08260,eteignieres,49.891106608,4.4038183140000005,08
08158,08160,etrepigny,49.686633591,4.749111018,08
08159,08210,euilly et lombut,49.628923747,5.113577303,08
08160,08090,evigny,49.727694191,4.675768547,08
08161,08250,exermont,49.29490647,5.021560092,08
08162,08090,fagnon,49.732804898,4.619220606,08
08163,08270,faissault,49.609203832,4.505556806,08
08164,08400,falaise,49.384089461,4.740947078,08
08165,08270,faux,49.537042739,4.503739996,08
08166,08170,fepin,50.022534746,4.707047213,08
08167,08290,la feree,49.759038236,4.304287443,08
08168,08370,la ferte sur chiers,49.572332131,5.240164842,08
08169,08260,flaignes havys,49.819025247,4.399580729,08
08170,08200,fleigneux,49.776176246,4.96396742,08
08171,08250,fleville,49.308478775,4.981687806,08
08172,08380,fligny,49.884356371,4.265011618,08
08173,08160,flize,49.669128822,4.741989381,08
08174,08200,floing,49.723049914,4.932738702,08
08175,08600,foisches,50.129296313,4.774248077,08
08176,08240,fosse,49.449776874,5.005214244,08
08178,08220,fraillicourt,49.66434896,4.168498985,08
08179,08140,francheval,49.721015801,5.075971156,08
08180,08000,la francheville,49.725417695,4.706031037,08
08182,08290,le frety,49.734325521,4.262083383,08
08183,08600,fromelennes,50.115112288,4.864363634,08
08184,08370,fromy,49.601474651,5.256638527,08
08185,08170,fumay,49.972721265,4.660580645,08
08186,08240,germont,49.433003467,4.8796698880000005,08
08187,08440,gernelle,49.773430754,4.823791733,08
08188,08700,gespunsart,49.817719048,4.844084776,08
08189,08260,girondelle,49.85225908,4.38636173,08
08190,08600,givet,50.142236018,4.834719599,08
08191,08200,givonne,49.733025451,4.997257354,08
08192,08220,givron,49.65623521,4.295950373,08
08193,08130,givry,49.489234199,4.531244017,08
08194,08200,glaire,49.716790926,4.905723377,08
08195,08190,gomont,49.510084613,4.168533216,08
08196,08270,grandchamp,49.652322543,4.406946213,08
08197,08250,grandham,49.291005864,4.855678522,08
08198,08250,grandpre,49.349582076,4.850769735,08
08199,08700,la grandville,49.786525577,4.803850636,08
08200,08400,grivy loisy,49.426532278,4.640339924,08
08201,08430,gruyeres,49.710020718,4.604458742,08
08202,08230,gue d hossus,49.95325401,4.538462616,08
08203,08430,guignicourt sur vence,49.688766126,4.632467141,08
08204,08130,guincourt,49.556995789,4.627591202,08
08205,08430,hagnicourt,49.611216709,4.585110878,08
08206,08090,ham les moines,49.794839498,4.5878127840000005,08
08207,08600,ham sur meuse,50.086338333,4.779453119,08
08208,08290,hannappes,49.816680026,4.234545792,08
08209,08160,hannogne st martin,49.673206879,4.828535565,08
08210,08220,hannogne st remy,49.606225732,4.142884545,08
08211,08450,haraucourt,49.624326734,4.953397325,08
08212,08150,harcy,49.852498727,4.557904761,08
08214,08170,hargnies,50.009224256,4.79143599,08
08215,08240,harricourt,49.439445156,4.923341281,08
08216,08090,haudrecy,49.783685599,4.612513341,08
08217,08800,haulme,49.857698257,4.792256184,08
08218,08800,les hautes rivieres,49.909021936,4.84766011,08
08219,08300,hauteville,49.583305517,4.298393719,08
08220,08310,hauvine,49.316129149,4.411207688,08
08222,08170,haybes,49.992906297,4.734966441,08
08223,08370,herbeuval,49.600932881,5.353555887,08
08225,08360,herpy l arlesienne,49.526423473,4.188327343,08
08226,08320,hierges,50.098501349,4.73364879,08
08228,08430,la horgne,49.623685143,4.677176538,08
08229,08190,houdilcourt,49.422509366,4.125287354,08
08230,08090,houldizy,49.812638004,4.668911657,08
08232,08200,illy,49.757071822,4.979742847,08
08233,08240,imecourt,49.370907903,4.974151355,08
08234,08300,inaumont,49.56325834,4.318448371,08
08235,08440,issancourt et rumel,49.756544894,4.827219031,08
08236,08430,jandun,49.67434798,4.558959359,08
08237,08700,joigny sur meuse,49.832186153,4.763717767,08
08238,08130,jonval,49.569520154,4.662700441,08
08239,08310,juniville,49.394371173,4.380416112,08
08240,08270,justine herbigny,49.60507937,4.325246004,08
08242,08800,laifour,49.902790977,4.695570389,08
08243,08460,lalobbe,49.66998485,4.369335771,08
08244,08130,lametz,49.527087581,4.689441676,08
08245,08250,lancon,49.274634979,4.887906328,08
08246,08240,landres et st georges,49.352179374,5.012878623,08
08247,08600,landrichamps,50.079357184,4.82795841,08
08248,08430,launois sur vence,49.66447697,4.526891655,08
08249,08150,laval morency,49.82997717,4.49439533,08
08250,08310,leffincourt,49.381557102,4.550752021,08
08251,08150,lepron les vallees,49.748815205,4.455686954,08
08252,08210,letanne,49.544407874,5.079829914,08
08254,08290,liart,49.761502593,4.341523327,08
08255,08110,linay,49.616038223,5.228817537,08
08256,08400,liry,49.305070393,4.643372016,08
08257,08150,logny bogny,49.775418338,4.387730795,08
08259,08400,longwe,49.386044932,4.799986263,08
08260,08150,lonny,49.81576892,4.585786309,08
08262,08300,lucquy,49.537348918,4.475459814,08
08263,08440,lumes,49.735092056,4.786897438,08
08264,08310,machault,49.353429073,4.507678181,08
08268,08450,maisoncelle et villers,49.590465317,4.918216171,08
08269,08370,malandry,49.575635661,5.181449932,08
08271,08400,manre,49.256450376,4.655140024,08
08272,08460,maranwez,49.728129946,4.340631815,08
08273,08260,marby,49.835119307,4.426990757,08
08274,08250,marcq,49.313901044,4.91980499,08
08275,08370,margny,49.61685544,5.361245584,08
08276,08370,margut,49.580630133,5.271560025,08
08277,08290,marlemont,49.7460229,4.38145913,08
08278,08390,marquigny,49.549016291,4.7053413420000005,08
08279,08400,mars sous bourcq,49.400951649,4.640658715,08
08280,08400,marvaux vieux,49.287636585,4.691089206,08
08281,08110,matton et clemency,49.676443807,5.226392525,08
08282,08260,maubert fontaine,49.882704229,4.432735439,08
08283,08430,mazerny,49.610939083,4.618426054,08
08284,08500,les mazures,49.897008112,4.631286944,08
08286,08310,menil annelles,49.43690848,4.45032635,08
08287,08310,menil lepinois,49.374614726,4.287220348,08
08288,08270,mesmont,49.617897636,4.398763757,08
08289,08110,messincourt,49.691562498,5.15280352,08
08291,08110,mogues,49.659516516,5.283406341,08
08293,08370,moiry,49.599735327,5.279049993,08
08294,08140,la moncelle,49.692879756,4.996058416,08
08295,08430,mondigny,49.712419023,4.63692065,08
08296,08250,montcheutin,49.288084985,4.803215496,08
08297,08090,montcornet,49.835555457,4.649651521,08
08298,08090,montcy notre dame,49.791100281,4.743724531,08
08300,08390,le mont dieu,49.549272684,4.860048011,08
08301,08390,montgon,49.512671245,4.719072954,08
08302,08800,montherme,49.89968252,4.747749349,08
08303,08400,monthois,49.309350999,4.703693701,08
08304,08170,montigny sur meuse,50.047758174,4.710886331,08
08305,08430,montigny sur vence,49.645998479,4.612982544,08
08306,08130,mont laurent,49.463955157,4.478128469,08
08307,08220,montmeillant,49.702516325,4.3292065,08
08308,08400,mont st martin,49.33231408,4.641365744,08
08309,08310,mont st remy,49.386607093,4.476786086,08
08310,08250,mouron,49.315240055,4.784347498,08
08311,08210,mouzon,49.597000227,5.073947647,08
08312,08150,murtin et bogny,49.81012128,4.539490258,08
08313,08300,nanteuil sur aisne,49.502700107,4.296681557,08
08314,08300,neuflize,49.406533478,4.311638766,08
08315,08460,neufmaison,49.75702907,4.512483991,08
08316,08700,neufmanil,49.822662267,4.806838399,08
08317,08450,la neuville a maire,49.579767607,4.856014386,08
08318,08380,la neuville aux joutes,49.93265484,4.241091403,08
08319,08380,neuville lez beaulieu,49.906248442,4.352729872,08
08320,08310,neuville en tourne a fuy,49.346649462,4.392152639,08
08321,08130,neuville day,49.500340998,4.691771742,08
08322,08090,neuville les this,49.732426439,4.589562437,08
08323,08270,la neuville les wasigny,49.647201694,4.359967331,08
08324,08430,neuvizy,49.626844953,4.539404537,08
08325,08400,noirval,49.458283227,4.794707725,08
08326,08240,nouart,49.450466057,5.055375174,08
08327,08160,nouvion sur meuse,49.709002313,4.797384129,08
08328,08700,nouzonville,49.820101987,4.753687576,08
08329,08270,novion porcien,49.596183024,4.428563838,08
08330,08300,novy chevrieres,49.54640285,4.441874527,08
08331,08350,noyers pont maugis,49.658681834,4.92919096,08
08332,08240,oches,49.506812083,4.929790113,08
08333,08250,olizy primat,49.35763664,4.78278584,08
08334,08450,omicourt,49.629609565,4.826074189,08
08335,08430,omont,49.593783563,4.7399607370000005,08
08336,08110,osnes,49.658462122,5.157742607,08
08338,08310,pauvres,49.412658745,4.500019407,08
08339,08300,perthes,49.448816727,4.3555661180000005,08
08340,08190,poilcourt sydney,49.419730639,4.095006623,08
08341,08430,poix terron,49.644261805,4.65252159,08
08342,08140,pouru aux bois,49.710305618,5.096712166,08
08343,08140,pouru st remy,49.68042958,5.088698402,08
08344,08290,prez,49.80159144,4.361673156,08
08346,08000,prix les mezieres,49.748524526,4.685763617,08
08347,08370,puilly et charbeaux,49.636416765,5.27543802,08
08348,08270,puiseux,49.593650798,4.53659512,08
08349,08110,pure,49.681955812,5.179933232,08
08350,08400,quatre champs,49.4459063,4.776950689,08
08351,08400,quilly,49.40545585,4.582670194,08
08352,08430,raillicourt,49.652590325,4.5912959220000005,08
08353,08600,rancennes,50.121213306,4.821981607,08
08354,08450,raucourt et flaba,49.58906419,4.961678293,08
08355,08230,regniowez,49.925987781,4.414951884,08
08356,08220,remaucourt,49.601404691,4.232141665,08
08357,08450,remilly aillicourt,49.648689448,4.993580198,08
08358,08150,remilly les pothees,49.784178279,4.547044894,08
08360,08220,renneville,49.65069888,4.135887706,08
08361,08150,renwez,49.849335003,4.605098104,08
08362,08300,rethel,49.513762427,4.383638796,08
08363,08500,revin,49.934423689,4.692078492,08
08364,08130,rilly sur aisne,49.484698295,4.635677882,08
08365,08150,rimogne,49.839013008,4.534897093,08
08366,08220,rocquigny,49.699994089,4.247565319,08
08367,08230,rocroi,49.931624443,4.558484752,08
08368,08190,roizy,49.426334471,4.185209195,08
08369,08220,la romagne,49.685042683,4.306295812,08
08370,08150,rouvroy sur audry,49.784792829,4.502023684,08
08372,08220,rubigny,49.688982332,4.20712476,08
08373,08290,rumigny,49.804429556,4.270885512,08
08374,08130,la sabotterie,49.545979374,4.669644698,08
08375,08110,sachy,49.670071314,5.12820301,08
08376,08110,sailly,49.599977735,5.172880268,08
08377,08350,st aignan,49.655216002,4.851971901,08
08378,08310,st clement a arnes,49.296397564,4.434923171,08
08379,08310,st etienne a arnes,49.307876022,4.510683322,08
08380,08360,st fergeux,49.573230304,4.201099291,08
08381,08190,st germainmont,49.52070239,4.135201353,08
08382,08220,st jean aux bois,49.725382916,4.306195208,08
08383,08250,st juvin,49.337354639,4.953298709,08
08384,08130,st lambert et mont de jeux,49.497790154,4.624082128,08
08385,08090,st laurent,49.75872082,4.775736589,08
08386,08300,st loup en champagne,49.452824263,4.215374031,08
08387,08130,st loup terrier,49.57185723,4.6119896570000005,08
08388,08160,st marceau,49.70666177,4.719985639,08
08389,08460,st marcel,49.768285932,4.574956215,08
08390,08400,ste marie,49.371588958,4.671258267,08
08391,08200,st menges,49.760275302,4.931705788,08
08392,08400,st morel,49.338803272,4.698018758,08
08393,08310,st pierre a arnes,49.296762191,4.463667503,08
08394,08240,st pierremont,49.488825047,4.945217923,08
08395,08430,st pierre sur vence,49.701894055,4.683329371,08
08396,08220,st quentin le petit,49.585725482,4.079799691,08
08397,08300,st remy le petit,49.399587614,4.232173001,08
08398,08130,ste vaubourg,49.459486259,4.592278617,08
08399,08370,sapogne sur marche,49.598442594,5.314275379,08
08400,08160,sapogne et feucheres,49.659765116,4.800101963,08
08401,08130,saulces champenoises,49.446723699,4.504298625,08
08402,08270,saulces monclin,49.57639191,4.507463929,08
08403,08300,sault les rethel,49.487506119,4.357362295,08
08404,08190,sault st remy,49.42377466,4.156199327,08
08405,08390,sauville,49.550945074,4.7871754200000005,08
08406,08400,savigny sur aisne,49.359711554,4.721396605,08
08407,08250,sechault,49.270946588,4.736995188,08
08408,08150,secheval,49.859806441,4.669730127,08
08409,08200,sedan,49.696818253,4.929625969,08
08410,08400,semide,49.328694743,4.576533589,08
08411,08130,semuy,49.495835827,4.663121817,08
08412,08250,senuc,49.307878094,4.851795755,08
08413,08220,seraincourt,49.622200095,4.187125185,08
08415,08270,sery,49.589227537,4.361629099,08
08416,08300,seuil,49.47428736,4.452259725,08
08417,08230,sevigny la foret,49.87937382,4.478490495,08
08418,08220,sevigny waleppe,49.617165356,4.079835677,08
08419,08460,signy l abbaye,49.703218325,4.404388719,08
08420,08380,signy le petit,49.929831737,4.321946455,08
08421,08370,signy montlibert,49.578962134,5.311350117,08
08422,08430,singly,49.642392895,4.706566654,08
08424,08240,sommauthe,49.502534133,4.9865446680000005,08
08425,08250,sommerance,49.326202622,4.992260818,08
